,id,type of property,subtype of property,locality,latitude,longitude,street,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building,Unnamed: 0,Gemeente,Province,Population,Area(km2),Density,kitchen,price per sqr
10641,10794777,APARTMENT,APARTMENT,Lovendegem,51.0883438,3.4478276,Mariakerksesteenweg 80,9920,198000,residential_sale,3,0,95.0,0,False,False,False,0.0,False,0.0,95.0,0.0,2.0,False,0,705,Lievegem,Oost-Vlaanderen,1515064,3007.0,504,,2084.2105263157896
10642,10794778,APARTMENT,APARTMENT,Lievegem,51.1537629,3.6154066,Mariakerksesteenweg 80,9950,198000,residential_sale,3,0,95.0,0,False,False,False,0.0,False,0.0,95.0,0.0,2.0,False,0,699,Lievegem,Oost-Vlaanderen,1515064,3007.0,504,,2084.2105263157896
10643,10780003,APARTMENT,APARTMENT,Bruxelles,,,Av. Henri Conscience 74,1000,199000,residential_sale,1,20,50.0,0,False,False,False,0.0,False,0.0,50.0,0.0,0.0,False,to_renovate,1,Brussel,Brussel,1208542,162.4,7442,,3980.0
10644,10758163,APARTMENT,APARTMENT,Braine-l'Alleud,50.684888,4.3769298,Avenue Alphonse Allard 288,1420,199000,residential_sale,2,0,64.0,0,False,False,False,0.0,False,0.0,64.0,0.0,2.0,False,0,56,Braine-l'Alleud,Brabant wallon,403599,1097.0,368,,3109.375
10645,10592974,APARTMENT,GROUND_FLOOR,Gingelom,50.7431308,5.1793157,Luikersteenweg 54E/004,3890,199000,residential_sale,2,0,120.0,0,False,False,False,0.0,False,0.0,120.0,0.0,0.0,False,to_be_done_up,281,Gingelom,Limburg,874048,2427.0,361,,1658.3333333333333
10646,10614710,APARTMENT,APARTMENT,Harelbeke,,,Vierkeerstraat 2 bus 2,8530,199000,residential_sale,3,31,97.0,0,False,False,False,0.0,True,3.0,97.0,0.0,2.0,False,good,585,Harelbeke,West-Vlaanderen,1344241,3813.0,353,,2051.546391752577
10647,10790421,HOUSE,TOWN_HOUSE,GRIVEGNEE,50.6271114,5.6177865,"Rue d'Ans, 116",4030,275000,residential_sale,4,37,244.0,0,False,True,True,30.0,True,86.0,244.0,187.0,2.0,False,0,1249,Liège,Liège,1106992,3857.0,288,,1127.049180327869
10648,10706545,HOUSE,HOUSE,Hoboken,51.1751623,4.366936,Gitschotellei 106,2660,279000,residential_sale,4,28,159.0,installed,False,True,True,25.0,False,0.0,159.0,118.0,3.0,False,to_be_done_up,188,Antwerpen,Antwerpen,1857986,2876.0,647,,1754.7169811320755
10649,10632000,HOUSE,HOUSE,Baillonville,50.2884442,5.3385223,Borchamps 24,5377,280000,residential_sale,3,23,180.0,hyper_equipped,False,False,True,40.0,True,30.0,180.0,130.0,3.0,False,as_new,414,Somme-Leuze,Namur,494325,3675.0,135,Hyper equipped,1555.5555555555557
10650,10631999,HOUSE,HOUSE,Durbuy,50.3297848,5.4082415,Borchamps 24,6940,280000,residential_sale,3,23,180.0,hyper_equipped,False,False,True,40.0,True,30.0,180.0,130.0,3.0,False,as_new,496,Durbuy,Luxembourg,284638,4459.0,63,Hyper equipped,1555.5555555555557
10651,10703898,HOUSE,HOUSE,Lier,51.1396579,4.5729202,,2500,285000,residential_sale,3,0,130.0,installed,False,False,False,0.0,True,30.0,130.0,100.0,2.0,False,good,168,Lier,Antwerpen,1857986,2876.0,647,,2192.3076923076924
10652,10771014,HOUSE,HOUSE,Gent,51.0698048,3.7084241,Markt 37,9000,289000,residential_sale,4,0,134.0,installed,False,False,True,0.0,True,80.0,134.0,120.0,2.0,False,good,641,Gent,Oost-Vlaanderen,1515064,3007.0,504,,2156.716417910448
10653,10770501,HOUSE,MIXED_USE_BUILDING,Gent,51.0566286,3.7100063,Noordstraat 17,9000,289000,residential_sale,1,0,150.0,installed,False,False,False,0.0,False,0.0,150.0,69.0,3.0,False,to_be_done_up,641,Gent,Oost-Vlaanderen,1515064,3007.0,504,,1926.6666666666667
10654,10493494,HOUSE,MIXED_USE_BUILDING,Nandrin,50.5153924,5.4078344,Route du Condroz 151,4550,299000,residential_sale,2,0,363.0,not_installed,False,True,True,0.0,False,0.0,363.0,596.0,3.0,False,to_renovate,339,Nandrin,Liège,1106992,3857.0,288,Not equipped,823.6914600550964
10655,10533994,HOUSE,MIXED_USE_BUILDING,Erpe-Mere,50.9429325,3.9868596,Hoogstraat 20,9420,299000,residential_sale,2,0,360.0,usa_installed,False,False,True,0.0,False,0.0,360.0,317.0,4.0,False,0,673,Erpe-Mere,Oost-Vlaanderen,1515064,3007.0,504,Equipped,830.5555555555555
10656,10598691,HOUSE,BUNGALOW,SINT-GILLIS-DENDERMONDE,51.0121328,4.1132712,Zuidlaan 2,9200,299995,residential_sale,3,0,100.0,installed,False,True,False,0.0,True,0.0,100.0,0.0,2.0,False,good,658,Dendermonde,Oost-Vlaanderen,1515064,3007.0,504,,2999.95
10657,10720981,HOUSE,HOUSE,Andenne,50.4964679,5.0142916,Place des Tilleuls 48,5300,309000,residential_sale,4,0,130.0,0,False,False,False,0.0,False,0.0,130.0,700.0,3.0,False,good,407,Andenne,Namur,494325,3675.0,135,,2376.923076923077
10658,10662907,HOUSE,HOUSE,Retinne,50.6305848,5.6917261,"Place Lucien Molitor, 1A/01",4621,310575,residential_sale,3,46,153.0,0,False,True,True,11.0,True,0.0,153.0,414.0,3.0,False,0,1437,Fléron,Liège,1106992,3857.0,288,,2029.9019607843136
10659,10733192,HOUSE,HOUSE,Lontzen,50.6625714,5.985295,,4710,320000,residential_sale,4,18,140.0,installed,False,False,True,40.0,True,800.0,140.0,900.0,3.0,False,as_new,357,Lontzen,Liège,1106992,3857.0,288,,2285.714285714286
10660,10363318,HOUSE,HOUSE,CORBAIS,,,Grand' Route 69 A,1435,325000,residential_sale,3,36,126.0,semi_equipped,False,True,True,40.0,True,0.0,126.0,297.0,4.0,False,to_renovate,59,Mont-Saint-Guibert,Brabant wallon,403599,1097.0,368,Semi equipped,2579.3650793650795
10661,10774875,HOUSE,VILLA,TILFF,50.562851,5.5749281,"Rue d'Ans, 116",4130,325000,residential_sale,3,29,212.0,0,False,True,True,34.0,True,1200.0,212.0,1433.0,4.0,False,0,299,Esneux,Liège,1106992,3857.0,288,,1533.0188679245282
10662,10647333,HOUSE,HOUSE,Herseaux,,,Rue de Menin 400,7712,329000,residential_sale,3,0,107.0,installed,False,False,True,0.0,True,260.0,107.0,424.0,3.0,False,as_new,2356,Mouscron,Hainaut,1196796,3197.0,375,,3074.766355140187
10663,10751202,HOUSE,HOUSE,Estaimbourg,,,Rue de Menin 400,7730,329000,residential_sale,3,39,131.0,installed,False,False,True,0.0,True,235.0,131.0,431.0,3.0,False,as_new,540,Estaimpuis,Hainaut,1196796,3197.0,375,,2511.450381679389
10664,10662908,HOUSE,HOUSE,Retinne,50.6305848,5.6917261,"Place Lucien Molitor, 1A/01",4621,332274,residential_sale,3,37,150.0,0,False,True,False,0.0,True,0.0,150.0,442.0,3.0,False,0,1437,Fléron,Liège,1106992,3857.0,288,,2215.16
10665,10784394,HOUSE,HOUSE,SAINT-HUBERT,50.0120495,5.3411075,Rue Lantigné 22,6870,335000,residential_sale,3,0,90.0,0,False,True,True,0.0,False,0.0,90.0,1580.0,4.0,False,0,488,Saint-Hubert,Luxembourg,284638,4459.0,63,,3722.222222222222
10666,10769478,HOUSE,HOUSE,Zedelgem,51.1517535,3.1768547,Stationsplein 24,8210,338000,residential_sale,3,0,164.0,0,False,False,False,0.0,False,0.0,164.0,584.0,3.0,False,good,568,Zedelgem,West-Vlaanderen,1344241,3813.0,353,,2060.9756097560976
10667,10799203,HOUSE,HOUSE,Mouscron,,,Rue de Menin 400,7700,349000,residential_sale,3,0,169.0,installed,False,False,True,0.0,True,300.0,169.0,500.0,3.0,False,as_new,538,Mouscron,Hainaut,1196796,3197.0,375,,2065.0887573964496
10668,10784833,APARTMENT,APARTMENT,Mont-sur-Marchienne,50.3894323,4.4064711,Chaussée de Philippeville 22,6032,210000,residential_sale,3,0,120.0,0,True,False,True,16.0,False,0.0,120.0,0.0,3.0,False,good,1875,Charleroi,Hainaut,1196796,3197.0,375,,1750.0
10669,10663209,APARTMENT,APARTMENT,Aalst,50.9421799,4.0532171,Capucienenlaan 106,9300,214000,residential_sale,3,0,111.0,installed,False,False,False,0.0,False,0.0,111.0,0.0,0.0,False,as_new,669,Aalst,Oost-Vlaanderen,1515064,3007.0,504,,1927.927927927928
10670,10743036,APARTMENT,APARTMENT,Ivoz-Ramet,50.5814594,5.4618537,Route du Condroz 131/2,4400,215000,residential_sale,2,24,81.0,installed,False,False,True,10.0,True,0.0,81.0,0.0,0.0,False,0,325,Flémalle,Liège,1106992,3857.0,288,,2654.320987654321
10671,10733413,APARTMENT,APARTMENT,Gembloux,50.5675528,4.689057,Ch. de Charleroi 95,5030,215000,residential_sale,2,25,85.0,0,False,False,False,0.0,False,0.0,85.0,0.0,0.0,False,good,398,Gembloux,Namur,494325,3675.0,135,,2529.4117647058824
10672,10786580,APARTMENT,APARTMENT,Niel,51.1114647,4.3313169,Bredabaan 1026/6,2845,219000,residential_sale,2,29,84.0,0,False,False,False,0.0,False,0.0,84.0,0.0,0.0,False,0,195,Niel,Antwerpen,1857986,2876.0,647,,2607.1428571428573
10673,10801645,APARTMENT,APARTMENT,Watermael-Boitsfort,,,"Place Albert 1er, 20",1170,225000,residential_sale,1,27,65.0,semi_equipped,False,False,True,12.0,False,0.0,65.0,0.0,0.0,False,0,23,Watermaal-Bosvoorde,Brussel,1208542,162.4,7442,Semi equipped,3461.538461538461
10674,10350570,APARTMENT,SERVICE_FLAT,Brugge,51.2158746,3.2139727,Komvest 1,8000,225000,residential_sale,1,0,96.0,installed,False,False,False,0.0,False,0.0,96.0,0.0,0.0,False,good,565,Brugge,West-Vlaanderen,1344241,3813.0,353,,2343.75
10675,10727250,APARTMENT,APARTMENT,Harelbeke,,,Vierkeerstraat 2 bus 2,8530,225000,residential_sale,2,28,89.0,0,False,False,False,0.0,True,50.0,89.0,0.0,2.0,False,good,585,Harelbeke,West-Vlaanderen,1344241,3813.0,353,,2528.089887640449
10676,10030785,APARTMENT,APARTMENT,Forest,50.826431,4.3294343,Rue Xavier De Bue 1,1190,230000,residential_sale,2,25,110.0,installed,False,False,True,40.0,False,0.0,110.0,0.0,2.0,False,to_renovate,27,Forest,Brussel,1208542,162.4,7442,,2090.909090909091
10677,10779222,APARTMENT,FLAT_STUDIO,Auderghem,50.8244845,4.4089071,Rue Joseph Delhaye 14,1160,235000,residential_sale,0,0,56.0,semi_equipped,False,False,False,0.0,False,0.0,56.0,0.0,0.0,False,good,21,Auderghem,Brussel,1208542,162.4,7442,Semi equipped,4196.428571428572
10678,10648961,APARTMENT,APARTMENT,Antwerp,51.2086545,4.4569195,Bredabaan 1026/6,2100,235000,residential_sale,2,35,90.0,0,False,False,False,0.0,False,0.0,90.0,0.0,0.0,False,0,126,Antwerpen,Antwerpen,1857986,2876.0,647,,2611.1111111111118
10679,10719854,APARTMENT,APARTMENT,Oostende,51.232672,2.9463212,Karel Janssenslaan 1,8400,235000,residential_sale,2,38,111.0,0,False,False,False,0.0,False,0.0,111.0,0.0,0.0,False,0,573,Oostende,West-Vlaanderen,1344241,3813.0,353,,2117.117117117117
10680,10523851,APARTMENT,APARTMENT,De Panne,51.0980794,2.577362,Zeelaan 94,8660,235000,residential_sale,1,0,51.0,installed,True,False,False,0.0,False,0.0,51.0,0.0,0.0,False,0,603,De Panne,West-Vlaanderen,1344241,3813.0,353,,4607.843137254902
10681,10384693,APARTMENT,APARTMENT,Molenbeek-Saint-Jean,,,,1080,240000,residential_sale,2,0,109.0,0,False,False,False,0.0,True,100.0,109.0,0.0,2.0,False,to_renovate,11,Molenbeek-Saint-Jean,Brussel,1208542,162.4,7442,,2201.834862385321
10682,10550708,APARTMENT,APARTMENT,Lede,50.9687296,3.9871045,Wichelsesteenweg 109,9340,240000,residential_sale,1,34,75.0,hyper_equipped,False,False,True,20.0,False,0.0,75.0,0.0,3.0,False,as_new,671,Lede,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,3200.0
10683,10564060,APARTMENT,APARTMENT,Mons,50.4448118,3.9512628,Place Paul Heupgen 9/4.1,7000,243000,residential_sale,3,35,101.0,installed,False,False,True,6.0,False,0.0,101.0,0.0,0.0,False,as_new,504,Mons,Hainaut,1196796,3197.0,375,,2405.940594059406
10684,10707100,APARTMENT,FLAT_STUDIO,Leuven,50.8782367,4.6992786,Bondgenotenlaan 15,3000,245000,residential_sale,1,0,30.0,0,True,False,False,0.0,False,0.0,30.0,0.0,0.0,False,just_renovated,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,,8166.666666666667
10685,10653504,APARTMENT,APARTMENT,Merelbeke,51.001265,3.7510626,Dokter Honore Dewolfstraat 23,9820,245000,residential_sale,1,26,114.0,0,False,False,True,0.0,True,0.0,114.0,0.0,3.0,False,as_new,696,Merelbeke,Oost-Vlaanderen,1515064,3007.0,504,,2149.122807017544
10686,10127711,APARTMENT,SERVICE_FLAT,Eeklo,51.1826965,3.5547231,Koning Albertstraat 28,9900,245000,residential_sale,1,0,75.0,hyper_equipped,False,False,False,0.0,True,0.0,75.0,0.0,3.0,False,as_new,704,Eeklo,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,3266.6666666666665
10687,10766839,APARTMENT,APARTMENT,Harelbeke,,,Vierkeerstraat 2 bus 2,8530,249000,residential_sale,3,34,152.0,0,False,False,False,0.0,True,18.0,152.0,0.0,3.0,False,good,585,Harelbeke,West-Vlaanderen,1344241,3813.0,353,,1638.157894736842
10688,10613985,APARTMENT,APARTMENT,Nieuwpoort,,,Artanlaan 2,8620,249000,residential_sale,1,0,51.0,installed,True,False,True,0.0,False,0.0,51.0,0.0,0.0,False,as_new,596,Nieuwpoort,West-Vlaanderen,1344241,3813.0,353,,4882.35294117647
10689,10626579,APARTMENT,APARTMENT,Nieuwpoort,,,"Leopold II laan, 102",8620,249000,residential_sale,1,0,51.0,installed,True,False,True,0.0,False,0.0,51.0,0.0,0.0,False,as_new,596,Nieuwpoort,West-Vlaanderen,1344241,3813.0,353,,4882.35294117647
10690,10783924,HOUSE,HOUSE,Asse,,,Avenue de l'araucaria 59,1730,355000,residential_sale,3,30,140.0,installed,False,True,True,13.0,False,0.0,140.0,0.0,3.0,False,good,88,Asse,Vlaams-Brabant,1146175,2118.0,542,,2535.714285714286
10691,10504236,HOUSE,HOUSE,Oetingen,50.7736711,4.0611522,Brusselsesteenweg 9-11,1755,359000,residential_sale,3,25,113.0,0,False,False,False,0.0,True,380.0,113.0,0.0,2.0,False,good,92,Gooik,Vlaams-Brabant,1146175,2118.0,542,,3176.991150442478
10692,10613011,HOUSE,HOUSE,Herentals,51.1819722,4.8363476,Grote Markt 10,2200,365000,residential_sale,3,0,126.0,installed,False,True,True,13.0,True,62.0,126.0,0.0,3.0,False,0,137,Herentals,Antwerpen,1857986,2876.0,647,,2896.8253968253966
10693,10556685,HOUSE,HOUSE,Durbuy,50.3630269,5.437344,Rue Lantigné 22,6940,365000,residential_sale,8,0,337.0,0,True,True,False,0.0,True,0.0,337.0,550.0,3.0,False,0,496,Durbuy,Luxembourg,284638,4459.0,63,,1083.086053412463
10694,10768537,HOUSE,HOUSE,Kontich,51.1377483,4.4527166,,2550,369000,residential_sale,3,27,144.0,semi_equipped,False,False,False,0.0,True,60.0,144.0,145.0,2.0,False,just_renovated,174,Kontich,Antwerpen,1857986,2876.0,647,Semi equipped,2562.5
10695,10775444,HOUSE,HOUSE,Kortrijk Aalbeke,,,Plein 30 A,8511,369000,residential_sale,3,43,180.0,installed,False,False,True,0.0,True,200.0,180.0,350.0,4.0,False,as_new,2527,Kortrijk,West-Vlaanderen,1344241,3813.0,353,,2050.0
10696,10784357,HOUSE,HOUSE,Brasschaat,51.3024826,4.4769134,,2930,375000,residential_sale,3,0,142.0,installed,False,False,True,30.0,False,0.0,142.0,105.0,2.0,False,just_renovated,203,Brasschaat,Antwerpen,1857986,2876.0,647,,2640.845070422535
10697,10777245,HOUSE,HOUSE,Fraipont,50.56464,5.7450813,"Avenue du chêne, 177",4870,375000,residential_sale,3,46,168.0,0,False,False,True,48.0,True,1441.0,168.0,1481.0,4.0,False,good,382,Trooz,Liège,1106992,3857.0,288,,2232.1428571428573
10698,10776774,HOUSE,HOUSE,Zwijndrecht,51.2030132,4.3386162,,2070,379000,residential_sale,3,26,198.0,0,False,False,True,24.0,True,86.0,198.0,175.0,2.0,False,as_new,125,Zwijndrecht,Antwerpen,1857986,2876.0,647,,1914.141414141414
10699,10700808,HOUSE,HOUSE,Bonheiden,51.0366948,4.5534053,Korenmarkt 55,2820,382000,residential_sale,4,41,220.0,installed,False,False,True,0.0,False,0.0,220.0,545.0,3.0,False,good,192,Bonheiden,Antwerpen,1857986,2876.0,647,,1736.3636363636365
10700,10528650,HOUSE,HOUSE,Zottegem,50.832435,3.7894031,Dokter Honore Dewolfstraat 23,9620,384000,residential_sale,2,35,188.0,0,False,False,True,0.0,True,0.0,188.0,425.0,3.0,False,as_new,683,Zottegem,Oost-Vlaanderen,1515064,3007.0,504,,2042.5531914893616
10701,10738251,HOUSE,VILLA,Chiny,49.6975064,5.4099732,,6810,385000,residential_sale,2,16,160.0,installed,False,False,True,100.0,False,0.0,160.0,1500.0,4.0,True,as_new,482,Chiny,Luxembourg,284638,4459.0,63,,2406.25
10702,10756879,HOUSE,VILLA,Oudenaarde,50.8284574,3.6356019,Dokter Honore Dewolfstraat 23,9700,385000,residential_sale,5,32,208.0,0,False,False,True,0.0,True,0.0,208.0,1036.0,4.0,False,as_new,689,Oudenaarde,Oost-Vlaanderen,1515064,3007.0,504,,1850.9615384615383
10703,10801914,HOUSE,MANSION,Beauvechain,,,Rue du Bois Paillet 9,1320,390000,residential_sale,4,28,160.0,semi_equipped,False,True,False,0.0,True,0.0,160.0,1610.0,4.0,False,to_renovate,38,Beauvechain,Brabant wallon,403599,1097.0,368,Semi equipped,2437.5
10704,10749287,HOUSE,HOUSE,SART-BERNARD,,,Rue Notre Dame 130,5330,395000,residential_sale,3,33,133.0,0,False,True,False,0.0,True,0.0,133.0,1281.0,4.0,False,good,409,Assesse,Namur,494325,3675.0,135,,2969.924812030076
10705,10798802,HOUSE,HOUSE,Anzegem,50.8200802,3.4379351,Dokter Honore Dewolfstraat 23,8570,395000,residential_sale,4,32,216.0,0,False,False,True,0.0,True,0.0,216.0,900.0,3.0,False,as_new,589,Anzegem,West-Vlaanderen,1344241,3813.0,353,,1828.703703703704
10706,10672275,HOUSE,HOUSE,Genval,,,Rue des Combattants 98,1332,399000,residential_sale,4,33,155.0,installed,False,False,True,10.0,True,281.0,155.0,377.0,3.0,False,good,731,Rixensart,Brabant wallon,403599,1097.0,368,,2574.1935483870966
10707,10791378,HOUSE,HOUSE,Zelzate,51.1995173,3.8173126,Hundelgemsesteenweg 230,9060,399000,residential_sale,5,46,300.0,0,False,False,True,65.0,True,365.0,300.0,719.0,2.0,False,as_new,643,Zelzate,Oost-Vlaanderen,1515064,3007.0,504,,1330.0
10708,10764213,HOUSE,HOUSE,Denderleeuw,50.8886825,4.0710139,Stationstraat 32,9470,399000,residential_sale,4,0,244.0,hyper_equipped,False,False,True,0.0,False,0.0,244.0,308.0,2.0,False,good,675,Denderleeuw,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,1635.2459016393443
10709,10771352,HOUSE,HOUSE,Maldegem,51.2190201,3.4440314,Boelare 67,9990,410000,residential_sale,3,0,165.0,0,False,False,False,0.0,False,0.0,165.0,478.0,3.0,False,good,710,Maldegem,Oost-Vlaanderen,1515064,3007.0,504,,2484.848484848485
10710,10224414,HOUSE,HOUSE,Antwerpen,51.2239632,4.4542222,,2100,412000,residential_sale,4,0,209.0,0,False,False,False,0.0,True,1.0,209.0,229.0,3.0,False,as_new,126,Antwerpen,Antwerpen,1857986,2876.0,647,,1971.291866028708
10711,10608423,HOUSE,HOUSE,Genval,,,Rue des Combattants 98,1332,415000,residential_sale,4,33,155.0,installed,False,False,True,0.0,True,383.0,155.0,480.0,3.0,False,good,731,Rixensart,Brabant wallon,403599,1097.0,368,,2677.4193548387098
10712,10771117,HOUSE,HOUSE,Schoten,51.249601,4.4800848,,2900,425000,residential_sale,3,25,284.0,usa_hyper_equipped,False,True,True,12.0,True,53.0,284.0,138.0,2.0,False,as_new,200,Schoten,Antwerpen,1857986,2876.0,647,,1496.4788732394366
10713,10724349,APARTMENT,APARTMENT,Koksijde,51.1192371,2.6345146,Gistelsesteenweg 473,8670,250000,residential_sale,1,0,58.0,0,False,False,True,0.0,False,0.0,58.0,0.0,0.0,False,0,605,Koksijde,West-Vlaanderen,1344241,3813.0,353,,4310.344827586207
10714,10669020,APARTMENT,GROUND_FLOOR,Ekeren,51.2862749,4.4156077,Dorpsstraat 84,2180,257000,residential_sale,2,28,75.0,usa_installed,False,False,True,0.0,False,0.0,75.0,0.0,2.0,False,0,135,Antwerpen,Antwerpen,1857986,2876.0,647,Equipped,3426.6666666666665
10715,10783913,APARTMENT,APARTMENT,Antwerpen,51.1927687,4.3910574,,2020,270000,residential_sale,2,0,80.0,hyper_equipped,False,False,True,5.0,False,0.0,80.0,0.0,0.0,False,just_renovated,115,Antwerpen,Antwerpen,1857986,2876.0,647,Hyper equipped,3375.0
10716,10785431,APARTMENT,APARTMENT,Anderlecht,,,,1070,275000,residential_sale,2,35,102.0,installed,False,True,True,4.0,False,0.0,102.0,0.0,1.0,False,as_new,10,Anderlecht,Brussel,1208542,162.4,7442,,2696.078431372549
10717,10156571,APARTMENT,GROUND_FLOOR,Westende,51.1721375,2.7803579,Zeedijk 127-128,8434,275000,residential_sale,2,0,81.0,installed,False,True,True,7.0,False,0.0,81.0,0.0,2.0,False,0,2507,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,3395.061728395062
10718,10635289,APARTMENT,APARTMENT,Antwerpen,51.1920029,4.3937995,,2020,279000,residential_sale,2,0,85.0,hyper_equipped,False,False,False,0.0,False,0.0,85.0,0.0,3.0,False,0,115,Antwerpen,Antwerpen,1857986,2876.0,647,Hyper equipped,3282.3529411764707
10719,10701050,APARTMENT,APARTMENT,Izegem,50.9187341,3.2155119,Marktstraat 35,8870,279000,residential_sale,2,0,82.0,0,False,False,True,14.0,False,0.0,82.0,0.0,2.0,False,good,627,Izegem,West-Vlaanderen,1344241,3813.0,353,,3402.439024390244
10720,10550707,APARTMENT,APARTMENT,Lede,50.9687296,3.9871045,Wichelsesteenweg 109,9340,282000,residential_sale,2,41,89.0,hyper_equipped,False,False,True,32.0,False,0.0,89.0,0.0,3.0,False,as_new,671,Lede,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,3168.5393258426966
10721,10655406,APARTMENT,APARTMENT,Antwerpen,51.2029692,4.4097576,Anselmostraat 42/A,2018,295000,residential_sale,2,0,95.0,0,False,False,True,0.0,False,0.0,95.0,0.0,2.0,False,0,113,Antwerpen,Antwerpen,1857986,2876.0,647,,3105.2631578947367
10722,10769446,APARTMENT,APARTMENT,Zele,51.075849,4.04122,Patotterijstraat 29,9240,295000,residential_sale,0,0,142.0,0,False,False,False,0.0,False,0.0,142.0,0.0,0.0,False,good,662,Zele,Oost-Vlaanderen,1515064,3007.0,504,,2077.4647887323945
10723,10696932,APARTMENT,APARTMENT,Koksijde,51.1159675,2.6227942,Zeedijk 249,8670,299000,residential_sale,1,0,65.0,0,True,False,False,0.0,False,0.0,65.0,0.0,2.0,False,good,605,Koksijde,West-Vlaanderen,1344241,3813.0,353,,4600.0
10724,10723255,APARTMENT,LOFT,Aalst,50.9333553,4.0440362,Parklaan 187,9300,299000,residential_sale,2,15,140.0,0,True,False,True,22.0,False,0.0,140.0,0.0,0.0,False,just_renovated,669,Aalst,Oost-Vlaanderen,1515064,3007.0,504,,2135.714285714286
10725,10624075,APARTMENT,PENTHOUSE,Eeklo,51.1827084,3.5611278,Boelare 67,9900,310000,residential_sale,2,38,107.0,0,False,False,True,10.0,False,0.0,107.0,0.0,2.0,False,0,704,Eeklo,Oost-Vlaanderen,1515064,3007.0,504,,2897.196261682243
10726,10771331,APARTMENT,APARTMENT,Bornem,51.091721,4.220085,Dendermondsesteenweg 149/4,2880,325000,residential_sale,2,0,89.0,0,False,False,True,12.0,False,0.0,89.0,0.0,0.0,False,as_new,199,Bornem,Antwerpen,1857986,2876.0,647,,3651.6853932584263
10727,10792459,APARTMENT,APARTMENT,Knokke-Heist,51.3482327,3.2887867,Dumortierlaan 89,8300,325000,residential_sale,0,0,38.0,0,False,False,False,0.0,False,0.0,38.0,0.0,2.0,False,0,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,8552.631578947368
10728,10423952,APARTMENT,APARTMENT,Knokke-Heist,51.343096,3.2882123,"Gemeenteplein, 1a",8301,325000,residential_sale,2,0,65.0,0,False,False,True,0.0,False,0.0,65.0,0.0,0.0,False,good,2481,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,5000.0
10729,10759638,APARTMENT,APARTMENT,Blankenberge,51.3142865,3.1370397,Kerkstraat 56,8370,332500,residential_sale,2,0,82.0,hyper_equipped,False,False,True,0.0,True,0.0,82.0,0.0,0.0,False,0,571,Blankenberge,West-Vlaanderen,1344241,3813.0,353,Hyper equipped,4054.878048780488
10730,10643686,APARTMENT,APARTMENT,Boechout,51.1668457,4.4918531,Bredabaan 1026/6,2530,345000,residential_sale,2,41,118.0,0,False,False,True,12.0,False,0.0,118.0,0.0,0.0,False,0,171,Boechout,Antwerpen,1857986,2876.0,647,,2923.728813559322
10731,10794734,APARTMENT,APARTMENT,Putte,51.0792997,4.676451,Werchtersesteenweg 1,2580,349000,residential_sale,3,0,176.0,0,False,False,True,0.0,False,0.0,176.0,0.0,2.0,False,as_new,177,Putte,Antwerpen,1857986,2876.0,647,,1982.9545454545453
10732,10647406,APARTMENT,GROUND_FLOOR,FRASNES-LEZ-GOSSELIES,,,Chaussée de Bruxelles 23 (sur N5),6210,349000,residential_sale,2,36,110.0,hyper_equipped,False,True,True,31.0,True,578.0,110.0,0.0,0.0,False,as_new,443,Les Bons Villers,Hainaut,1196796,3197.0,375,Hyper equipped,3172.7272727272725
10733,10792113,APARTMENT,APARTMENT,Heule,50.8418876,3.2323575,"Heuleplaats, 16",8501,350000,residential_sale,2,0,145.0,0,False,False,True,0.0,True,0.0,145.0,0.0,2.0,False,good,2521,Kortrijk,West-Vlaanderen,1344241,3813.0,353,,2413.793103448276
